	gene_length	count	rel_abundance
PJPBKL_02295	1205	1048	0.00016856878938207838
PJPBKL_07065	1382	1048	0.000146979298990886
PJPBKL_57180	3065	1048	6.627255830518906e-05
PJPBKL_50145	1433	1047	7.14152012249788e-05
PJPBKL_75595	1118	1046	6.241135755126522e-05
PJPBKL_13115	1148	1045	7.32741473581216e-05
PJPBKL_13200	1571	1044	8.64857916354807e-05
PJPBKL_22095	1940	1042	0.0003914403885372111
PJPBKL_50795	2378	1042	9.650343767743712e-05
PJPBKL_25190	914	1041	5.874034668922051e-05
PJPBKL_27755	1961	1040	0.00010279184890363063
PJPBKL_34000	1451	1040	0.0001041909798587283
PJPBKL_35460	2213	1040	6.559992394561626e-05
CAAFCJ_15550	3062	1039	7.311049594706913e-05
PJPBKL_44800	1790	1038	0.00011239506805791814
PJPBKL_50350	1292	1038	5.7156469383861856e-05
PJPBKL_54305	1688	1036	0.00011310107174200203
PJPBKL_18370	2141	1034	8.862759340096255e-05
PJPBKL_75270	938	1034	5.827056136973671e-05
PJPBKL_45980	1856	1033	9.920842740541006e-05
PJPBKL_51335	2429	1033	8.242818531610045e-05
PJPBKL_51990	1772	1032	0.00011288049672383461
PJPBKL_24535	2249	1031	8.885300945151704e-05
PJPBKL_50135	869	1031	7.092678520028133e-05
PJPBKL_02620	1148	1030	0.00016934094424008285
PJPBKL_17360	1610	1029	0.00012387749961497864
PJPBKL_31260	1268	1029	8.05553323479665e-05
PJPBKL_53740	1469	1029	6.267217197564366e-05
PJPBKL_43375	641	1027	5.442737733409867e-05
PJPBKL_66735	1898	1026	0.00010477413517681577
PJPBKL_34120	2096	1025	6.611769360389482e-05
PJPBKL_46670	1442	1025	6.599623553605413e-05
PJPBKL_60210	1733	1025	6.721695605425886e-05
PJPBKL_77130	1973	1025	6.98466285053579e-05
PJPBKL_41240	902	1024	6.940630380256093e-05
PJPBKL_50575	1649	1024	0.00010754825556602954
PJPBKL_75920	2102	1024	9.442134381029979e-05
PJPBKL_32720	2219	1022	0.00011739372911430411
PJPBKL_44285	2804	1022	9.456077440113948e-05
PJPBKL_64155	1712	1019	6.872074560226003e-05
PJPBKL_03030	2390	1018	8.255679207540232e-05
PJPBKL_66620	1601	1018	0.00011997347953125422
PJPBKL_37230	1394	1015	8.231175566604931e-05
PJPBKL_56270	824	1015	7.268322681491094e-05
PJPBKL_28475	1379	1014	7.154123751276706e-05
PJPBKL_22525	827	1013	7.57007086214147e-05
PJPBKL_30210	1019	1013	5.2307196268499865e-05
PJPBKL_60730	1508	1013	0.00010886417880146697
PJPBKL_68695	1520	1012	0.00013529281342214124
PJPBKL_18310	1466	1011	0.00013366574317394262
PJPBKL_60225	1286	1009	8.410003227106336e-05
PJPBKL_42980	926	1006	8.539886692723878e-05
PJPBKL_66015	1172	1005	5.937037184653704e-05
PJPBKL_03660	2033	1004	9.57192454135702e-05
PJPBKL_13925	1517	1004	0.0001201006077011932
PJPBKL_34020	998	1004	5.806889730837241e-05
PJPBKL_04745	1148	1003	0.00012730116845166748
PJPBKL_45015	1034	1003	7.835354947423024e-05
PJPBKL_03680	1139	1002	0.00017050885166764007
PJPBKL_22520	2498	1002	0.00017263963668340203
PJPBKL_65550	1502	1002	8.181298854976216e-05
PJPBKL_70955	1481	1001	8.127172424408678e-05
PJPBKL_33190	2726	998	7.095902211913047e-05
PJPBKL_73120	2504	998	7.725011753065081e-05
PJPBKL_53780	1370	995	7.20112164453327e-05
PJPBKL_02530	1259	994	7.066264465564018e-05
PJPBKL_29105	2801	993	6.871302556439991e-05
PJPBKL_43545	710	993	0.00011192534457883
PJPBKL_12890	2000	992	6.987280871140105e-05
PJPBKL_38275	1403	992	7.902077593372118e-05
PJPBKL_21855	1601	991	7.699609786264145e-05
PJPBKL_51440	1274	989	6.663579978007534e-05
PJPBKL_15480	890	987	0.00021494635165937709
PJPBKL_56285	2744	987	6.971656449593498e-05
PJPBKL_18755	863	986	0.00013497912496179674
PJPBKL_36775	1688	985	7.210910969946931e-05
PJPBKL_13140	1865	982	0.0001020553047109813
PJPBKL_58965	1733	982	6.766432348224062e-05
PJPBKL_73200	1043	981	6.745672440731907e-05
PJPBKL_26750	1979	980	9.59805454318514e-05
PJPBKL_09975	1079	979	7.113390872710468e-05
PJPBKL_22090	2141	979	9.840469257083381e-05
PJPBKL_37950	1070	979	6.792824935972985e-05
PJPBKL_06735	1505	978	0.000123762712680628
PJPBKL_05900	1445	977	8.919833140837975e-05
PJPBKL_27555	1862	977	0.00010169926616278981
PJPBKL_69740	2792	977	6.782379426759121e-05
PJPBKL_74320	1001	977	7.009344817049022e-05
PJPBKL_01430	1358	976	0.00022222441659463198
PJPBKL_63085	1085	976	6.538140955885077e-05
PJPBKL_23735	668	975	6.644494587071699e-05
PJPBKL_35690	1571	974	0.00012880337584513817
PJPBKL_05745	2030	972	6.358887232673983e-05
PJPBKL_38300	803	972	5.937758006299076e-05
PJPBKL_74395	1529	972	6.350869262571682e-05
PJPBKL_62675	965	971	0.00011749827340027055
PJPBKL_27470	1502	969	0.0001250422490610718
PJPBKL_68060	1196	969	6.919896956514374e-05
PJPBKL_04400	2366	968	6.799332573274283e-05
PJPBKL_20465	845	968	5.8490644064070344e-05
PJPBKL_09155	977	967	7.895714574502779e-05
PJPBKL_20995	1379	967	0.00014252026490755562
PJPBKL_31695	1526	966	6.515770267549029e-05
PJPBKL_62530	1442	965	5.981328882595537e-05
PJPBKL_68400	941	965	0.00012173088784303894
PJPBKL_05330	1100	964	0.0001698584985444222
CAAFCJ_48650	1520	963	6.095189897811829e-05
PJPBKL_42235	1220	963	8.070618409174811e-05
PJPBKL_04615	2381	962	7.831024969446376e-05
PJPBKL_38240	2099	962	8.883120749048033e-05
PJPBKL_72375	1826	962	0.00010211210543401875
PJPBKL_17330	851	961	6.99216627721979e-05
PJPBKL_18275	1505	961	6.851380140072226e-05
PJPBKL_75385	983	959	6.053238557389667e-05
PJPBKL_09355	1367	957	7.174389225719568e-05
PJPBKL_11040	2228	957	8.325295997830015e-05
PJPBKL_33390	1475	957	8.843536568847018e-05
PJPBKL_48725	1742	955	6.798232159802616e-05
PJPBKL_59285	2153	955	8.597303806563239e-05
PJPBKL_18690	1151	953	0.0001020469978565561
APJOLJ_33845	2723	951	6.769176026537428e-05
PJPBKL_46010	2354	950	9.468786274386585e-05
PJPBKL_56130	1856	950	7.99933214658359e-05
PJPBKL_10390	2123	949	8.664014099211868e-05
PJPBKL_29520	1661	948	0.0001106220333462341
PJPBKL_77260	1319	948	7.494252347860416e-05
PJPBKL_37185	2816	947	6.518088616829609e-05
PJPBKL_55975	1040	947	0.00017108513388740574
PJPBKL_61105	740	947	0.00010136363523376769
PJPBKL_48665	2336	946	7.849124722249515e-05
PJPBKL_08385	704	945	7.130665054947702e-05
PJPBKL_14245	1397	943	9.19856442439245e-05
PJPBKL_06905	2123	942	0.0002379180267918454
PJPBKL_20745	1163	942	0.00015699077021414986
PJPBKL_73485	911	942	6.63802905708078e-05
PJPBKL_09745	1349	941	8.893682707868519e-05
PJPBKL_03755	1517	940	0.00012827767035318935
PJPBKL_24830	1067	940	0.00011044399101147355
PJPBKL_13095	1238	939	7.389657093513833e-05
PJPBKL_47870	1259	938	0.0001908969049520563
PJPBKL_14295	1046	937	0.00020938698865735975
PJPBKL_54960	1253	936	6.790728719711818e-05
PJPBKL_71810	1301	936	8.551406034693083e-05
PJPBKL_13130	3005	935	6.030732518863382e-05
PJPBKL_22280	1211	935	7.090265781228856e-05
PJPBKL_48175	3224	935	5.621076680888481e-05
PJPBKL_47180	2285	934	7.922524737578622e-05
PJPBKL_65970	1298	934	5.778820498689376e-05
PJPBKL_54885	1922	933	9.408734043470261e-05
PJPBKL_07530	1091	931	0.00019844097611305963
PJPBKL_36170	1595	931	7.084526015982125e-05
PJPBKL_53130	2813	931	6.414796460687957e-05
APJOLJ_66320	1811	930	9.953307702980625e-05
PJPBKL_44760	1175	930	7.22502203572902e-05
PJPBKL_77385	1703	930	7.295353045740132e-05
PJPBKL_28910	2042	929	8.817854092204017e-05
PJPBKL_32045	2633	929	6.838609212411927e-05
PJPBKL_06760	2354	927	7.048070479021667e-05
PJPBKL_20615	2606	927	6.894586979526471e-05
PJPBKL_33995	2660	925	6.740048601883971e-05
PJPBKL_43445	2672	925	6.709778922534194e-05
PJPBKL_51515	1517	925	8.279275935146085e-05
PJPBKL_66445	788	925	6.960864023221589e-05
PJPBKL_67840	1814	925	8.259336174630822e-05
PJPBKL_11515	1403	924	0.00012764894573908807
PJPBKL_58485	1544	924	0.0001886751120946652
PJPBKL_41370	902	922	7.134022558034126e-05
PJPBKL_25010	2543	921	7.019662015628049e-05
PJPBKL_60320	1847	921	7.114849706624742e-05
PJPBKL_35960	1385	920	6.731288971932065e-05
PJPBKL_31930	1454	919	0.00012250506271050556
PJPBKL_01485	1361	918	0.00010638132829926716
PJPBKL_16040	1040	918	7.156502332545078e-05
PJPBKL_38040	2738	918	6.498485728374799e-05
PJPBKL_02800	986	916	6.25105236704305e-05
PJPBKL_35005	1457	916	8.27434766943484e-05
PJPBKL_53505	1406	916	0.00012627375203880215
PJPBKL_11080	1439	915	5.886044960503327e-05
PJPBKL_23340	1649	915	6.829020380750073e-05
PJPBKL_25575	1331	914	0.00013309785987243396
PJPBKL_71175	2519	912	7.017292878676594e-05
PJPBKL_03665	1109	911	6.151967740029733e-05
PJPBKL_16605	2654	911	6.653043921465347e-05
PJPBKL_28920	1184	911	6.36796739436945e-05
PJPBKL_37400	1235	911	5.995140111912762e-05
PJPBKL_49930	914	911	6.298152695559022e-05
PJPBKL_69240	1292	911	6.615748818447002e-05
PJPBKL_53685	1157	910	8.761354681463192e-05
PJPBKL_58695	2612	909	6.745181539025426e-05
PJPBKL_00965	1217	908	0.0001446099588012909
PJPBKL_71500	1358	908	7.421753155376277e-05
PJPBKL_76685	1436	908	6.438235690011609e-05
PJPBKL_08315	1400	907	9.704941332810012e-05
PJPBKL_37930	2609	907	6.738079644423072e-05
PJPBKL_03735	2039	906	7.918277317223582e-05
PJPBKL_55860	1169	905	9.318043563154822e-05
APJOLJ_04170	1418	904	6.451618816481046e-05
APJOLJ_34900	761	903	0.0002299884496324646
PJPBKL_63485	1385	903	0.00023188660761936446
PJPBKL_14440	881	902	8.11808117887314e-05
PJPBKL_24050	1340	902	6.422159742451832e-05
PJPBKL_50550	1616	900	0.00010794538635877864
PJPBKL_75210	1274	900	6.602725366336232e-05
PJPBKL_41590	2627	899	6.632886273986037e-05
PJPBKL_46860	1295	899	7.438571681237733e-05
PJPBKL_45955	1016	897	9.710173871073404e-05
PJPBKL_60630	1733	897	7.169063033407642e-05
PJPBKL_28400	320	896	4.845548454327396e-05
PJPBKL_68025	1277	896	0.00010336158175088352
PJPBKL_35675	563	895	5.3361279603605425e-05
PJPBKL_44615	1151	895	6.028519015288298e-05
PJPBKL_06980	1076	894	0.00012915458147779715
PJPBKL_62235	1163	894	0.00010816030771654273
PJPBKL_63675	1331	893	7.790739062554943e-05
APJOLJ_53345	2009	892	0.00011191311512234503
CAAFCJ_05270	1823	892	9.483772290203045e-05
PJPBKL_06570	1427	892	0.00012115568945368009
PJPBKL_11415	2177	892	0.00010826250657716332
PJPBKL_54150	2651	892	6.521658576024198e-05
PJPBKL_75010	2504	892	6.904519522779613e-05
PJPBKL_76870	1331	892	0.0001619308754684317
PJPBKL_36695	1466	891	6.703118871334216e-05
PJPBKL_45100	1658	891	6.476318078883902e-05
PJPBKL_51820	965	891	0.00010384035444092286
PJPBKL_65755	2159	891	0.00011114013870231249
PJPBKL_21075	2585	890	3.996405920551648e-05
PJPBKL_52645	2243	890	6.593229550872587e-05
PJPBKL_65170	1010	890	0.00011533364835844614
PJPBKL_67975	2369	887	7.257072991115913e-05
PJPBKL_35415	2420	886	7.096125505014996e-05
PJPBKL_16480	1844	885	0.0001846774107213283
PJPBKL_46955	1148	885	0.00013692473158395535
PJPBKL_68775	1388	885	7.065842991036492e-05
PJPBKL_00170	905	883	0.00018911024464844602
APJOLJ_76215	2468	882	6.926699735359421e-05
PJPBKL_11950	509	882	4.8741076790090894e-05
PJPBKL_19820	1031	882	0.0001658108142276145
PJPBKL_43090	1745	882	0.00019382193817309585
PJPBKL_18875	1952	880	6.573264501567083e-05
PJPBKL_63525	1268	880	0.00011754658553242169
APJOLJ_40600	1775	879	9.598280769247957e-05
PJPBKL_09955	1094	879	7.972566012604492e-05
PJPBKL_17365	731	879	6.840774288462207e-05
PJPBKL_19200	1028	879	8.333589170477468e-05
PJPBKL_40895	1991	879	8.556980595386804e-05
PJPBKL_27845	1682	878	7.916508414085424e-05
PJPBKL_59070	1349	877	0.00021982769859513464
PJPBKL_38210	1505	876	0.00011281595869742988
PJPBKL_12585	1265	874	0.00013391333910141168
PJPBKL_25855	2747	874	6.166740952431225e-05
PJPBKL_50665	1511	874	8.915039512263508e-05
PJPBKL_02865	2384	873	0.00011756146082143314
PJPBKL_05935	755	873	0.0001288723350501909
PJPBKL_28460	1697	872	0.00022717256041619775
PJPBKL_49585	1739	872	9.71896090206668e-05
PJPBKL_33610	2483	871	6.798989454239487e-05
PJPBKL_63520	1802	871	7.077404845610271e-05
PJPBKL_06420	1526	870	0.00012269462141232672
PJPBKL_01345	2417	869	6.968608368738945e-05
PJPBKL_16765	1259	869	0.0001337817825833362
CAAFCJ_05275	1625	868	0.00010353073374415213
PJPBKL_00700	1244	868	0.0001352391015548611
PJPBKL_57990	1310	868	6.524845399567578e-05
APJOLJ_14220	1802	867	0.0001605861008282087
PJPBKL_14205	1364	867	7.147539215620763e-05
PJPBKL_22240	1463	867	6.915587951220507e-05
PJPBKL_34505	1592	867	7.377895385232166e-05
PJPBKL_69840	1847	867	9.664862212096442e-05
PJPBKL_27090	2570	866	6.531120562564242e-05
PJPBKL_18740	1181	865	6.269261675031551e-05
PJPBKL_05940	1379	863	0.00020717442847508575
PJPBKL_76025	2069	863	0.00014136167457863783
PJPBKL_56155	1187	862	9.650275101962902e-05
PJPBKL_74075	1577	862	6.317341548571418e-05
PJPBKL_28555	1682	861	0.00010117459079427951
PJPBKL_29690	1571	861	0.00010622577260791568
PJPBKL_24880	2702	860	6.169018017352421e-05
PJPBKL_27790	2495	860	6.68083634584619e-05
PJPBKL_54720	1400	860	6.520723777109153e-05
PJPBKL_69465	929	858	0.00011370608859455031
PJPBKL_07560	1391	857	6.033421943130877e-05
PJPBKL_16935	1436	857	0.00011567228482892976
PJPBKL_53230	1268	857	6.29768442644444e-05
PJPBKL_56720	1649	857	6.640957857355921e-05
PJPBKL_62490	1001	857	7.938760704392537e-05
PJPBKL_05470	2615	856	6.344611054538051e-05
PJPBKL_37990	2354	856	7.822040835362832e-05
PJPBKL_27295	1145	855	6.330952390981471e-05
PJPBKL_29360	1187	855	7.723485826105673e-05
PJPBKL_45835	2639	855	6.279566394012769e-05
PJPBKL_63730	845	855	9.1520654829663e-05
PJPBKL_70005	1589	855	0.00010429059605915477
PJPBKL_77240	2024	855	7.71840326914601e-05
PJPBKL_38610	1892	854	8.748622367855384e-05
PJPBKL_41980	2315	854	7.150061995672737e-05
PJPBKL_27400	2273	853	7.273652145255203e-05
PJPBKL_38310	2267	853	7.292903099322927e-05
PJPBKL_47550	923	853	7.097704778169708e-05
PJPBKL_59000	1232	853	8.117866891016027e-05
PJPBKL_43430	2057	852	8.028016107120936e-05
PJPBKL_41115	2465	850	6.683515109417098e-05
PJPBKL_71525	1316	850	7.511336509747635e-05
PJPBKL_04640	2363	849	6.963809797247498e-05
PJPBKL_09095	1115	849	9.404275206425547e-05
PJPBKL_60635	1310	849	6.717187780960727e-05
PJPBKL_62005	2597	849	6.33634291524676e-05
APJOLJ_73530	2210	848	7.437149482840963e-05
PJPBKL_29745	1364	848	0.0001231991351877376
PJPBKL_42250	1070	848	0.00014944214859140568
PJPBKL_49250	2366	848	7.92982401316808e-05
PJPBKL_66890	2474	848	6.643532884833681e-05
PJPBKL_68530	1544	848	0.0001854112711668799
PJPBKL_17640	1016	847	7.592631042607496e-05
PJPBKL_41225	1508	847	6.914867555512305e-05
PJPBKL_10195	2327	846	9.495359240108692e-05
PJPBKL_37415	1229	845	0.00013326243918329212
PJPBKL_47660	1004	845	8.513493499435783e-05
PJPBKL_33315	1967	844	6.513284246691223e-05
PJPBKL_00430	2414	843	6.768512588231972e-05
PJPBKL_17995	1136	842	6.364047793887742e-05
PJPBKL_24630	1211	842	8.546731212587381e-05
PJPBKL_25400	2201	842	7.41472385014751e-05
PJPBKL_66080	1568	842	9.728180187641993e-05
PJPBKL_31115	965	841	6.367000456048848e-05
PJPBKL_56735	2042	841	7.982578354729363e-05
PJPBKL_44510	782	840	6.915130530728099e-05
PJPBKL_76080	974	840	6.42756530081211e-05
PJPBKL_43020	2444	839	0.000516039014604065
PJPBKL_07330	1214	838	6.60974319634775e-05
PJPBKL_60470	2303	838	6.850675539422494e-05
PJPBKL_00215	908	837	0.00017866625798555202
PJPBKL_35270	1358	837	0.00011946168059711431
PJPBKL_14655	1424	836	7.295544863818775e-05
PJPBKL_28850	872	836	6.97936795715047e-05
PJPBKL_67525	1928	836	0.0005388410729293536
PJPBKL_70105	1181	836	7.926841332566071e-05
PJPBKL_37655	1307	835	6.539822091379897e-05
PJPBKL_17510	1700	834	7.29682590769302e-05
PJPBKL_29625	2342	834	6.902113425976172e-05
PJPBKL_30680	1373	834	7.157153871359038e-05
PJPBKL_37085	1379	834	0.00011722080959852207
APJOLJ_17885	2039	833	6.872646459006783e-05
PJPBKL_74125	2540	833	6.35644387788145e-05
PJPBKL_15940	1244	831	6.637310744512767e-05
APJOLJ_61945	1760	830	9.140466402481225e-05
CAAFCJ_24645	1562	830	6.626178936263329e-05
PJPBKL_02760	2366	830	6.946787978477822e-05
PJPBKL_02145	1436	829	0.00014914571147720817
PJPBKL_23790	1610	829	9.980024021459407e-05
PJPBKL_68505	1523	829	9.837449652514978e-05
APJOLJ_27140	2525	828	6.355824348804886e-05
PJPBKL_62040	902	828	0.00013666380562981037
PJPBKL_34095	2591	827	6.186443182908153e-05
PJPBKL_49225	1454	827	0.00011024122618235918
PJPBKL_23440	1184	826	9.854797869949637e-05
PJPBKL_39810	2093	826	5.4544253026255836e-05
PJPBKL_42700	866	826	6.557716845810287e-05
PJPBKL_07500	1070	825	7.952133725045708e-05
PJPBKL_26165	1361	825	6.949677136551856e-05
PJPBKL_45715	1271	825	7.319789954609443e-05
PJPBKL_55965	2405	825	6.648777504898299e-05
PJPBKL_17600	899	824	7.006911001808248e-05
PJPBKL_23645	1013	824	7.557716246631082e-05
PJPBKL_30855	1478	824	6.89785788085578e-05
PJPBKL_35860	1760	824	6.959969598033896e-05
PJPBKL_38520	1187	824	9.584960211255877e-05
PJPBKL_38840	1640	824	9.738370552111645e-05
PJPBKL_69215	1550	824	6.339853074436102e-05
PJPBKL_01310	1547	823	0.00017452744659025374
PJPBKL_45370	1100	823	6.360883607317055e-05
PJPBKL_59055	329	822	7.246230515285955e-05
PJPBKL_42790	1034	821	7.235519161974371e-05
PJPBKL_43285	1355	821	6.608541360588213e-05
PJPBKL_54430	662	821	7.231724883497685e-05
APJOLJ_48790	2021	820	7.864126140620416e-05
PJPBKL_53115	1649	820	0.000120360014972256
PJPBKL_26280	1337	817	6.712008778918726e-05
PJPBKL_26575	1490	817	0.00010627686140095256
PJPBKL_36230	1154	817	5.7105250414950253e-05
PJPBKL_64140	620	817	9.722358511585937e-05
PJPBKL_67640	1874	817	8.449974572434328e-05
PJPBKL_08440	1511	815	8.414771107978218e-05
PJPBKL_19300	2246	815	7.03316471999435e-05
PJPBKL_47765	1574	815	0.00021340115556161063
PJPBKL_52010	1394	815	0.0001986883426465954
PJPBKL_35975	2303	814	7.052661059012345e-05
PJPBKL_62870	905	814	7.131790653219991e-05
PJPBKL_66165	1343	814	6.768614222128217e-05
PJPBKL_70010	1292	814	6.765765798457138e-05
PJPBKL_33540	1169	813	8.02479196542159e-05
PJPBKL_08345	1148	811	7.175463738986562e-05
PJPBKL_16565	680	811	9.947625944472125e-05
PJPBKL_37765	1376	811	0.00016452327310041855
PJPBKL_52175	2357	811	9.333385652374365e-05
PJPBKL_62210	2282	811	6.888238030603888e-05
PJPBKL_01695	2333	810	0.00014787957563142332
PJPBKL_08465	1016	809	0.00011579716188097361
PJPBKL_35145	2330	809	6.729697338284744e-05
PJPBKL_41775	1322	809	6.597569756270282e-05
PJPBKL_60090	1424	809	0.00011378872212971077
PJPBKL_68910	2084	809	7.52408579568304e-05
PJPBKL_75205	875	809	0.00011961582470111057
PJPBKL_01045	1028	808	0.0001119943883996293
PJPBKL_67755	1610	808	7.235216449815566e-05
CAAFCJ_06865	2024	806	8.187636222233051e-05
PJPBKL_21440	1307	806	6.361867748757315e-05
PJPBKL_60135	1463	806	0.00011486235160360498
PJPBKL_69095	2285	805	6.828300228855237e-05
PJPBKL_19360	1079	804	7.239132630561411e-05
PJPBKL_21790	1643	804	7.361222727937421e-05
PJPBKL_30980	2324	804	6.705371699275778e-05
PJPBKL_70580	1442	804	6.599623553605413e-05
PJPBKL_08875	1583	803	7.223938314726883e-05
PJPBKL_51805	1940	803	5.8845938960800743e-05
PJPBKL_71480	584	803	5.940775159757561e-05
PJPBKL_13225	2117	801	7.187067617660852e-05
PJPBKL_24345	2294	801	0.00023868656292022484
PJPBKL_33070	575	801	5.3258897793650686e-05
PJPBKL_34035	983	801	6.901086303212975e-05
PJPBKL_16555	215	800	3.0650911152954694e-05
PJPBKL_64215	1220	800	6.958525321296391e-05
PJPBKL_71015	1241	800	6.872010700738289e-05
PJPBKL_75200	1013	800	8.342188059572537e-05
PJPBKL_35790	2351	799	6.587142858371059e-05
PJPBKL_63580	977	799	0.0002263570434549666
PJPBKL_69210	2810	799	5.511164718872014e-05
PJPBKL_62810	842	798	6.744635140702741e-05
PJPBKL_52400	1286	797	9.17865943603541e-05
PJPBKL_56145	1790	796	8.619120826021469e-05
PJPBKL_71865	887	796	6.315055257274487e-05
PJPBKL_53610	1406	794	0.00010945563222577389
PJPBKL_17585	1178	793	7.091447822801724e-05
PJPBKL_30590	968	793	6.267176306630063e-05
PJPBKL_53490	2225	793	6.907900987472585e-05
PJPBKL_64315	953	793	7.382724402605854e-05
PJPBKL_14690	1544	792	7.418961493542724e-05
PJPBKL_21025	2096	792	7.323806060739118e-05
PJPBKL_24920	1352	792	0.0001829266221219455
PJPBKL_58030	1346	792	7.300722336832065e-05
PJPBKL_51070	1190	791	7.752877526923834e-05
PJPBKL_26030	1178	790	0.00013047605854946096
PJPBKL_46395	1118	789	8.321514340168694e-05
PJPBKL_56220	2171	789	7.04401240067124e-05
PJPBKL_73650	1544	789	0.0002149113718603239
PJPBKL_38765	2207	788	6.920330189415476e-05
PJPBKL_17335	890	787	0.0002454351958663809
PJPBKL_34265	1568	787	0.0001677400319520989
PJPBKL_39480	758	787	6.264693252296634e-05
PJPBKL_74760	1103	787	6.378727430356645e-05
PJPBKL_19415	1838	786	0.0002115379804000165
PJPBKL_22945	1343	786	0.00011343562427703152
PJPBKL_33715	785	786	0.00012049058067321117
PJPBKL_05225	2117	785	7.333555620059035e-05
PJPBKL_22415	266	785	7.067942858191841e-05
PJPBKL_60675	1502	785	7.161862562321451e-05
CAAFCJ_47280	1679	784	0.00012559753944748557
PJPBKL_27980	2018	784	7.530049530609868e-05
PJPBKL_35940	1067	784	6.811923787714241e-05
PJPBKL_44640	1475	784	8.488743868462366e-05
PJPBKL_58020	1424	784	0.00014999422462552781
PJPBKL_21245	1241	783	6.918865319152413e-05
PJPBKL_30530	1343	783	0.00011300266387902758
PJPBKL_55065	1916	782	7.910686620634706e-05
PJPBKL_67945	1622	782	6.440815331399424e-05
PJPBKL_70860	1544	782	0.00011599188527975426
PJPBKL_11655	1451	780	6.986138777707038e-05
PJPBKL_34275	890	780	0.00013698202147289582
PJPBKL_35010	1430	780	7.427581966353604e-05
PJPBKL_42015	1535	780	6.313418181534066e-05
PJPBKL_32265	596	779	5.88620315592791e-05
PJPBKL_37880	611	779	5.138977738795667e-05
PJPBKL_23205	965	778	9.018243548157517e-05
PJPBKL_31550	1436	778	0.00010500937875951851
PJPBKL_31745	1886	778	7.995411871615513e-05
PJPBKL_60450	1244	778	0.00012947430114296034
PJPBKL_25370	2237	776	6.723550470376503e-05
PJPBKL_44245	2189	776	6.835565841463226e-05
PJPBKL_57495	1370	776	7.993386501299208e-05
PJPBKL_22125	1028	775	0.00015234253506212202
PJPBKL_37770	1631	775	0.00018657292638366675
